Time,psi,mpa,1_mpa,mass_g,stem_mass_g,rwc,100_rwc,stem_dry_wt_g,leaves_dry_wt_g,Tree,date,rehydrated,pd or md,Weigh boat mass (g),Gasket mass (g),Parafilm mass (g),Tape mass (g),Other non-stem mass (g),total_nonsample_wt,SWC,o,TLP,RWC TLP,e,CFT,CTLP,CFT*,leaf_area
,,-3.331,0.3002,0.2092,,85.56,14.44,,0.1168,2346,7/27/23,no,md,,,,,,,0.108,-2.179,-3.256,85.5607,16.577,0.0413,0.0848,0.3237,7.654
,,-3.681,0.2717,0.2058,,82.41,17.59,,0.1168,2346,7/27/23,no,md,,,,,,,0.108,-2.179,-3.256,85.5607,16.577,0.0413,0.0848,0.3237,7.654
,,-4.003,0.2498,0.2041,,80.84,19.16,,0.1168,2346,7/27/23,no,md,,,,,,,0.108,-2.179,-3.256,85.5607,16.577,0.0413,0.0848,0.3237,7.654
,,-4.373,0.2287,0.1994,,76.49,23.51,,0.1168,2346,7/27/23,no,md,,,,,,,0.108,-2.179,-3.256,85.5607,16.577,0.0413,0.0848,0.3237,7.654
,,-2.166,0.4617,0.1879,,88.3,11.7,,0.1047,2383,7/27/23,no,md,0,0,0,0,0,0,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-3.003,0.333,0.1867,,87.03,12.97,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-2.988,0.3347,0.186,,86.28,13.72,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-3.064,0.3264,0.1849,,85.12,14.88,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-3.149,0.3176,0.1831,,83.21,16.79,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-3.462,0.2889,0.1824,,82.46,17.54,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-3.981,0.2512,0.1866,,86.92,13.08,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-4.164,0.2402,0.1796,,79.49,20.51,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-4.391,0.2277,0.1779,,77.69,22.31,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-4.612,0.2168,0.1759,,75.56,24.44,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-4.949,0.2021,0.1717,,71.11,28.89,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-5.321,0.1879,0.166,,65.06,34.94,,0.1047,2383,7/27/23,no,md,,,,,,,0.0942,-2.851,-4.236,77.6865,17.587,0.0467,0.1375,0.4517,5.407
,,-3.036,0.3294,0.2847,,65.32,34.68,,0.1491,2010,7/27/23,no,md,0,0,0,0,0,0,0.2076,-3.042,-3.862,55.3005,6.728,0.1256,0.2628,1.4294,10.132
,,-2.819,0.3547,0.2835,,64.74,35.26,,0.1491,2010,7/27/23,no,md,,,,,,,0.2076,-3.042,-3.862,55.3005,6.728,0.1256,0.2628,1.4294,10.132
,,-2.82,0.3546,0.2826,,64.31,35.69,,0.1491,2010,7/27/23,no,md,,,,,,,0.2076,-3.042,-3.862,55.3005,6.728,0.1256,0.2628,1.4294,10.132
,,-2.822,0.3544,0.2804,,63.25,36.75,,0.1491,2010,7/27/23,no,md,,,,,,,0.2076,-3.042,-3.862,55.3005,6.728,0.1256,0.2628,1.4294,10.132
,,-2.854,0.3504,0.2779,,62.04,37.96,,0.1491,2010,7/27/23,no,md,,,,,,,0.2076,-3.042,-3.862,55.3005,6.728,0.1256,0.2628,1.4294,10.132
,,-3.27,0.3058,0.2717,,59.06,40.94,,0.1491,2010,7/27/23,no,md,,,,,,,0.2076,-3.042,-3.862,55.3005,6.728,0.1256,0.2628,1.4294,10.132
,,-3.834,0.2608,0.2639,,55.3,44.7,,0.1491,2010,7/27/23,no,md,,,,,,,0.2076,-3.042,-3.862,55.3005,6.728,0.1256,0.2628,1.4294,10.132
,,-3.872,0.2583,0.2605,,53.66,46.34,,0.1491,2010,7/27/23,no,md,,,,,,,0.2076,-3.042,-3.862,55.3005,6.728,0.1256,0.2628,1.4294,10.132
,,-3.971,0.2518,0.2545,,50.77,49.23,,0.1491,2010,7/27/23,no,md,,,,,,,0.2076,-3.042,-3.862,55.3005,6.728,0.1256,0.2628,1.4294,10.132
,,-4.086,0.2447,0.2501,,48.65,51.35,,0.1491,2010,7/27/23,no,md,,,,,,,0.2076,-3.042,-3.862,55.3005,6.728,0.1256,0.2628,1.4294,10.132
,,-2.888,0.3463,0.2716,,80.8,19.2,,0.1553,2011,7/27/23,no,md,0,0,0,0,0,0,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-2.798,0.3574,0.2706,,80.11,19.89,,0.1553,2011,7/27/23,no,md,,,,,,,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-3.107,0.3219,0.2688,,78.86,21.14,,0.1553,2011,7/27/23,no,md,,,,,,,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-3.309,0.3022,0.2669,,77.54,22.46,,0.1553,2011,7/27/23,no,md,,,,,,,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-3.587,0.2788,0.264,,75.52,24.48,,0.1553,2011,7/27/23,no,md,,,,,,,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-3.8,0.2632,0.2616,,73.86,26.14,,0.1553,2011,7/27/23,no,md,,,,,,,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-4.078,0.2452,0.2578,,71.22,28.78,,0.1553,2011,7/27/23,no,md,,,,,,,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-4.208,0.2376,0.2561,,70.03,29.97,,0.1553,2011,7/27/23,no,md,,,,,,,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-4.73,0.2114,0.2522,,67.32,32.68,,0.1553,2011,7/27/23,no,md,,,,,,,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-4.68,0.2137,0.2489,,65.03,34.97,,0.1553,2011,7/27/23,no,md,,,,,,,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-4.84,0.2066,0.2459,,62.95,37.05,,0.1553,2011,7/27/23,no,md,,,,,,,0.1439,-2.312,-4.033,71.2153,7.043,0.0684,0.1005,0.5839,9.367
,,-2.201,0.4543,0.2561,,63.11,36.89,,0.1325,2347,7/27/23,no,md,0,0,0,0,0,0,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-2.263,0.4419,0.2551,,62.6,37.4,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-2.27,0.4405,0.2541,,62.09,37.91,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-2.438,0.4102,0.2525,,61.27,38.73,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-2.431,0.4114,0.2505,,60.25,39.75,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-2.48,0.4032,0.2483,,59.13,40.87,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-2.6,0.3846,0.2453,,57.6,42.4,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-2.641,0.3786,0.2434,,56.63,43.37,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-2.654,0.3768,0.2415,,55.65,44.35,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-2.934,0.3408,0.2333,,51.47,48.53,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-2.971,0.3366,0.2285,,49.02,50.98,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-3.125,0.32,0.2248,,47.13,52.87,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-3.292,0.3038,0.2221,,45.75,54.25,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-3.528,0.2834,0.2184,,43.86,56.14,,0.1325,2347,7/27/23,no,md,,,,,,,0.1958,-1.28,-2.998,49.0172,1.395,0.1647,0.0913,2.0443,8.764
,,-1.58,0.6329,0.2277,,82.49,17.51,,0.1212,2382,7/27/23,no,pd,0,0,0,0,0,0,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-1.702,0.5875,0.227,,81.95,18.05,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-1.971,0.5074,0.2259,,81.1,18.9,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-2.378,0.4205,0.2247,,80.17,19.83,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-2.581,0.3874,0.2241,,79.7,20.3,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-2.253,0.4439,0.2233,,79.08,20.92,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-2.087,0.4792,0.2221,,78.15,21.85,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-2.024,0.4941,0.2208,,77.15,22.85,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-2.234,0.4476,0.2187,,75.52,24.48,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-2.547,0.3926,0.2167,,73.97,26.03,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-2.431,0.4114,0.2147,,72.42,27.58,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-2.58,0.3876,0.2123,,70.56,29.44,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-2.901,0.3447,0.2071,,66.54,33.46,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-3.306,0.3025,0.2015,,62.2,37.8,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-3.673,0.2723,0.196,,57.94,42.06,,0.1212,2382,7/27/23,no,pd,,,,,,,0.1291,-1.415,-2.542,70.5641,7.921,0.1002,0.1145,0.9499,7.563
,,-1.024,0.9766,0.1834,,96.04,3.96,,0.0994,2383,7/27/23,no,pd,0,0,0,0,0,0,0.0875,-2.14,-3.138,86.7791,17.004,0.0406,0.0774,0.3231,6.112
,,-1.17,0.8547,0.1828,,95.35,4.65,,0.0994,2383,7/27/23,no,pd,,,,,,,0.0875,-2.14,-3.138,86.7791,17.004,0.0406,0.0774,0.3231,6.112
,,-1.354,0.7386,0.1818,,94.21,5.79,,0.0994,2383,7/27/23,no,pd,,,,,,,0.0875,-2.14,-3.138,86.7791,17.004,0.0406,0.0774,0.3231,6.112
,,-1.55,0.6452,0.1808,,93.07,6.93,,0.0994,2383,7/27/23,no,pd,,,,,,,0.0875,-2.14,-3.138,86.7791,17.004,0.0406,0.0774,0.3231,6.112
,,-1.948,0.5133,0.1804,,92.61,7.39,,0.0994,2383,7/27/23,no,pd,,,,,,,0.0875,-2.14,-3.138,86.7791,17.004,0.0406,0.0774,0.3231,6.112
,,-2.302,0.4344,0.1789,,90.9,9.1,,0.0994,2383,7/27/23,no,pd,,,,,,,0.0875,-2.14,-3.138,86.7791,17.004,0.0406,0.0774,0.3231,6.112
,,-2.705,0.3697,0.1771,,88.84,11.16,,0.0994,2383,7/27/23,no,pd,,,,,,,0.0875,-2.14,-3.138,86.7791,17.004,0.0406,0.0774,0.3231,6.112
,,-3.142,0.3183,0.1753,,86.78,13.22,,0.0994,2383,7/27/23,no,pd,,,,,,,0.0875,-2.14,-3.138,86.7791,17.004,0.0406,0.0774,0.3231,6.112
,,-3.316,0.3016,0.174,,85.29,14.71,,0.0994,2383,7/27/23,no,pd,,,,,,,0.0875,-2.14,-3.138,86.7791,17.004,0.0406,0.0774,0.3231,6.112
,,-3.714,0.2693,0.1714,,82.32,17.68,,0.0994,2383,7/27/23,no,pd,,,,,,,0.0875,-2.14,-3.138,86.7791,17.004,0.0406,0.0774,0.3231,6.112
,,-0.661,1.5129,0.4275,,96.25,3.75,,0.2135,2347,7/27/23,no,pd,0,0,0,0,0,0,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-0.68,1.4706,0.4262,,95.67,4.33,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-1.108,0.9025,0.4232,,94.32,5.68,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-1.228,0.8143,0.4213,,93.46,6.54,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-1.521,0.6575,0.4178,,91.89,8.11,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-2.157,0.4636,0.4119,,89.24,10.76,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-2.282,0.4382,0.4085,,87.71,12.29,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-2.629,0.3804,0.4041,,85.73,14.27,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-2.852,0.3506,0.3999,,83.84,16.16,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-3.082,0.3245,0.3951,,81.68,18.32,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-3.183,0.3142,0.3923,,80.42,19.58,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-3.19,0.3135,0.3884,,78.67,21.33,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-3.8,0.2632,0.3711,,70.89,29.11,,0.2135,2347,7/27/23,no,pd,,,,,,,0.2223,-2.064,-2.989,81.68,13.496,0.0542,0.1478,0.496,13.489
,,-0.755,1.3245,0.4039,,97.22,2.78,,0.2146,2346,7/27/23,no,pd,0,0,0,0,0,0,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-0.792,1.2626,0.4023,,96.4,3.6,,0.2146,2346,7/27/23,no,pd,,,,,,,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-1.414,0.7072,0.3989,,94.65,5.35,,0.2146,2346,7/27/23,no,pd,,,,,,,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-1.415,0.7067,0.3968,,93.57,6.43,,0.2146,2346,7/27/23,no,pd,,,,,,,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-1.727,0.579,0.3945,,92.39,7.61,,0.2146,2346,7/27/23,no,pd,,,,,,,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-2.141,0.4671,0.3906,,90.39,9.61,,0.2146,2346,7/27/23,no,pd,,,,,,,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-2.644,0.3782,0.3889,,89.52,10.48,,0.2146,2346,7/27/23,no,pd,,,,,,,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-2.961,0.3377,0.3851,,87.56,12.44,,0.2146,2346,7/27/23,no,pd,,,,,,,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-3.44,0.2907,0.3796,,84.74,15.26,,0.2146,2346,7/27/23,no,pd,,,,,,,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-3.782,0.2644,0.3705,,80.07,19.93,,0.2146,2346,7/27/23,no,pd,,,,,,,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-3.9,0.2564,0.3685,,79.04,20.96,,0.2146,2346,7/27/23,no,pd,,,,,,,0.1947,-2.661,-3.449,84.7393,18.732,0.0421,0.1272,0.3206,14.204
,,-1.001,0.999,0.2837,,96.26,3.74,,0.1511,2011a,7/27/23,no,pd,0,0,0,0,0,0,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-1.173,0.8525,0.283,,95.75,4.25,,0.1511,2011a,7/27/23,no,pd,,,,,,,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-1.46,0.6849,0.2804,,93.87,6.13,,0.1511,2011a,7/27/23,no,pd,,,,,,,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-1.941,0.5152,0.2785,,92.49,7.51,,0.1511,2011a,7/27/23,no,pd,,,,,,,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-2.208,0.4529,0.2781,,92.2,7.8,,0.1511,2011a,7/27/23,no,pd,,,,,,,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-2.458,0.4068,0.2756,,90.38,9.62,,0.1511,2011a,7/27/23,no,pd,,,,,,,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-2.713,0.3686,0.2747,,89.73,10.27,,0.1511,2011a,7/27/23,no,pd,,,,,,,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-2.969,0.3368,0.273,,88.49,11.51,,0.1511,2011a,7/27/23,no,pd,,,,,,,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-3.203,0.3122,0.2709,,86.97,13.03,,0.1511,2011a,7/27/23,no,pd,,,,,,,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-3.22,0.3106,0.2691,,85.66,14.34,,0.1511,2011a,7/27/23,no,pd,,,,,,,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-3.652,0.2738,0.2655,,83.05,16.95,,0.1511,2011a,7/27/23,no,pd,,,,,,,0.1377,-1.874,-2.874,88.495,17.219,0.0381,0.081,0.3215,9.062
,,-1.194,0.8375,0.2845,,96.06,3.94,,0.1515,2011b,7/27/23,no,pd,0,0,0,0,0,0,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-1.159,0.8628,0.2843,,95.91,4.09,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-1.496,0.6684,0.2825,,94.61,5.39,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-1.7,0.5882,0.2817,,94.04,5.96,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-2.058,0.4859,0.2809,,93.46,6.54,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-2.223,0.4498,0.2796,,92.52,7.48,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-2.508,0.3987,0.2788,,91.94,8.06,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-2.721,0.3675,0.2773,,90.86,9.14,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-3.199,0.3126,0.2746,,88.91,11.09,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-3.387,0.2952,0.2739,,88.4,11.6,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-3.39,0.295,0.2718,,86.89,13.11,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-3.541,0.2824,0.2688,,84.72,15.28,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17
,,-3.83,0.2611,0.2659,,82.62,17.38,,0.1515,2011b,7/27/23,no,pd,,,,,,,0.1385,-2.717,-3.425,86.8856,23.999,0.0339,0.0953,0.2561,10.17